Id,SalePrice
1660,129956.13157419393
1661,379447.5885694515
1662,369348.3165871976
1663,352953.51849305385
1664,428637.4562224557
1665,326425.34939552506
1666,285341.1970231373
1667,354761.23046641273
1668,326078.0958327984
1669,305572.0290676496
1670,333212.8641787207
1671,252305.55401768946
1672,392841.28000825574
1673,284702.1294524001
1674,264573.23231750773
1675,195260.72550904297
1676,189250.3344922456
1677,214798.7139149164
1678,413273.83684177184
1679,353033.70316878764
1680,325887.15618190356
1681,285909.8405799349
1682,278188.13508220506
1683,213218.25356574042
1684,196248.32031878323
1685,180624.48771977046
1686,191383.13920266955
1687,178409.27373360825
1688,208599.8584125628
1689,207288.79648218444
1690,197927.34417274367
1691,186072.53585418192
1692,260765.62339175912
1693,178620.12713382306
1694,166180.97850379912
1695,163284.89318920276
1696,273266.7133578926
1697,163353.77196660626
1698,321466.5160695617
1699,301693.59920253104
1700,240290.96958282602
1701,271510.9989122087
1702,276518.8477711687
1703,270844.9147631413
1704,275981.07066567615
1705,238763.06358029653
1706,394669.4287800165
1707,222650.81252906175
1708,219994.60414686354
1709,278774.45268400136
1710,236870.566148944
1711,253969.4582396326
1712,276084.508214946
1713,286211.6892395996
1714,232183.64341798567
1715,212185.70042339913
1716,212414.04993883695
1717,203550.23632267062
1718,165413.39200252944
1719,223801.00135509708
1720,257251.24307127553
1721,204318.14468589105
1722,148562.1870638119
1723,160757.74646383195
1724,234215.4780933193
1725,242138.56972180205
1726,195584.90690978098
1727,189332.1970034051
1728,200978.93714618753
1729,156194.55539943118
1730,157634.40299300023
1731,126210.27039015328
1732,114378.24475529068
1733,103649.43742941949
1734,110280.89633047492
1735,123271.60913845318
1736,107024.51925801563
1737,300283.2228350321
1738,220155.16355165266
1739,316769.40554521047
1740,229517.91259414612
1741,192296.26587796176
1742,180823.8870673724
1743,192107.00020622628
1744,289075.4793537724
1745,256792.80488889787
1746,240486.58816818736
1747,224884.99621973652
1748,243139.72201136846
1749,148430.3735381785
1750,153574.33357834502
1751,253936.87661978096
1752,101961.09803788023
1753,179248.5231558664
1754,220985.72646994764
1755,167869.4486315727
1756,96943.46954683334
1757,99948.8976133426
1758,140303.7774682705
1759,160374.57845222286
1760,169164.67231269466
1761,153610.67423871675
1762,173490.9909541707
1763,198896.81394290845
1764,108531.76163436944
1765,207079.56830513105
1766,174816.69301881263
1767,205126.2315422476
1768,125851.69734354816
1769,190377.97406345856
1770,134976.2853310598
1771,130297.8432816273
1772,161886.2563883932
1773,114533.01841166377
1774,194080.4228994766
1775,133114.5232453597
1776,118115.0909128931
1777,119872.08537680986
1778,127963.46262476666
1779,89242.39531781344
1780,175542.90032159782
1781,128678.61610440654
1782,59353.0711039092
1783,135589.2998665091
1784,59266.12867978905
1785,156718.44644411578
1786,190975.01502047208
1787,172135.4050511558
1788,16873.998781695613
1789,110934.6642407883
1790,30676.615557652607
1791,243597.77556493357
1792,166677.74937359625
1793,149014.24343453156
1794,150825.10221717806
1795,139700.59936816868
1796,108868.20405222928
1797,137804.0828823631
1798,115260.48552322683
1799,84848.37524414109
1800,106681.11597742024
1801,105541.37154371034
1802,160242.841697385
1803,180285.66364914877
1804,140364.9125776828
1805,134474.57485538116
1806,153566.76639807958
1807,170731.56243569683
1808,120925.14055428725
1809,87921.58471672852
1810,138611.91967468002
1811,120757.21999834519
1812,106554.77473123668
1813,120391.86550913237
1814,81999.29691299879
1815,-563.5255768622737
1816,77355.04158042735
1817,117245.67127758733
1818,202973.0020740603
1819,163422.87865963357
1820,42877.06787718166
1821,142226.98690305234
1822,174067.1662503837
1823,10307.394076499739
1824,153830.51173988942
1825,101512.55744231795
1826,85963.33609171379
1827,94757.89368098043
1828,123253.53022903441
1829,149311.9949635349
1830,163372.82180304974
1831,167520.09447742868
1832,143523.11383069734
1833,150848.91583682495
1834,136514.85369529444
1835,156408.7266431565
1836,160332.328973278
1837,73610.85357300812
1838,127529.26918336688
1839,89808.80138511564
1840,110643.81174378817
1841,123461.29353953408
1842,86352.04627533305
1843,124674.24545151385
1844,132357.20204502472
1845,140323.77241578614
1846,160639.89374269912
1847,169374.79091576478
1848,27198.57447351716
1849,96506.29821937131
1850,117391.4703539542
1851,167372.63719093025
1852,116679.801595084
1853,127091.86609801091
1854,192872.1729269393
1855,177365.88547450636
1856,232199.72021159678
1857,136402.43987242618
1858,159191.83421769083
1859,119449.00495744267
1860,173335.3925215112
1861,118179.5965467285
1862,278807.45870106004
1863,276055.1189835895
1864,276081.12423628266
1865,322523.36722837505
1866,320729.58065040736
1867,248863.92820163042
1868,272820.1567595366
1869,202389.00664095132
1870,230088.7099331897
1871,252325.97681622245
1872,176233.92628706837
1873,236551.96523978628
1874,122135.55493700199
1875,205599.7772528014
1876,184089.905709208
1877,217409.53387298458
1878,222206.57899603934
1879,113695.04246190276
1880,119261.12107379452
1881,243486.03478347778
1882,265652.98266256094
1883,211943.55463124777
1884,225229.57878367318
1885,241671.89987493074
1886,270961.4365296733
1887,212290.35360565674
1888,260684.50375065696
1889,171736.8391623305
1890,105130.2729365476
1891,139688.9191634095
1892,81419.87704172602
1893,133989.95996646976
1894,154279.5377970233
1895,149493.37506459362
1896,112200.91366108504
1897,115665.43426417459
1898,120954.35809322726
1899,146474.71704942855
1900,128697.00670225715
1901,146030.37832651392
1902,140301.74803029164
1903,221413.495303121
1904,119614.96869364819
1905,184287.53481859612
1906,166136.45149790082
1907,205693.52516650822
1908,124481.74400609486
1909,152601.64641214276
1910,137231.1740608259
1911,183658.39300472653
1912,308495.7508689795
1913,167818.96872243274
1914,45490.18780390808
1915,279559.39821007353
1916,9103.445409362874
1917,269997.92397584586
1918,128450.78366820226
1919,161894.3305412638
1920,180805.54806004284
1921,362793.36135177733
1922,322112.8423768925
1923,219551.31912836974
1924,230275.464743074
1925,237650.24112838638
1926,351322.6886073693
1927,134384.3545851325
1928,150565.94912878104
1929,97490.77676635819
1930,124210.34936361623
1931,121474.14896479079
1932,139616.47461746912
1933,157089.82006038708
1934,175022.36486666548
1935,157863.23397239344
1936,175946.77583316818
1937,180630.3186741395
1938,179013.82102094847
1939,265930.6055679328
1940,217927.75397128987
1941,178973.7837482022
1942,195165.28595261718
1943,222744.84750503558
1944,327180.6406591262
1945,343314.45942775154
1946,201552.11228869224
1947,312155.2701618782
1948,198746.02278079433
1949,270293.643910813
1950,182204.87245046496
1951,274421.99002980976
1952,246616.75921378058
1953,175641.44071144605
1954,208024.86592561222
1955,136829.41700580582
1956,315500.9839269947
1957,179627.77574011395
1958,293514.11841535254
1959,161795.84000804668
1960,94709.85429931238
1961,114755.5439120996
1962,107563.82906010047
1963,107372.48508167792
1964,104267.02606425245
1965,153839.50535075366
1966,155247.21268045885
1967,265130.2709086882
1968,375871.4297220231
1969,347663.1651495802
1970,388970.895525104
1971,410446.3954254594
1972,348937.7357256592
1973,269823.7145172552
1974,321722.4589841446
1975,420955.6734438292
1976,262783.6147856446
1977,323719.69700572744
1978,336200.07728156936
1979,337015.1816801488
1980,216621.09475975914
1981,329590.5935577623
1982,227152.04522017855
1983,227152.04522017855
1984,203277.1850891783
1985,222510.6351984182
1986,229012.8316858558
1987,191396.13115817815
1988,183296.351503769
1989,212145.46903058645
1990,228249.5785390919
1991,212685.9628447641
1992,210870.81390981827
1993,189872.05930360642
1994,240050.21123936886
1995,191673.67677134756
1996,269546.0683033194
1997,340565.2509542697
1998,298996.32470035035
1999,245434.26625159226
2000,301275.1013032958
2001,259540.62933766365
2002,249749.77805562486
2003,263239.0923840227
2004,259841.9910156243
2005,242297.671360003
2006,233344.88364147948
2007,272535.40036863345
2008,202018.69650609087
2009,199703.98552403972
2010,216425.36961697415
2011,171224.058288756
2012,197746.40839875018
2013,188072.36906290436
2014,195992.97813537854
2015,214187.14981959795
2016,196496.55412711808
2017,213819.91753523983
2018,115321.89946809136
2019,118418.97759012418
2020,107958.89855340697
2021,102416.28549595184
2022,187430.6279967198
2023,159632.41272994352
2024,252829.20055614624
2025,342605.984097849
2026,200273.7728981739
2027,159426.30837558268
2028,190896.02173898325
2029,166234.7952277987
2030,299731.8998320085
2031,249105.37161093176
2032,289886.42267865606
2033,292340.1030301489
2034,187575.2347078456
2035,207190.9955710986
2036,224930.21319306022
2037,226134.54135246167
2038,336529.58636898315
2039,229071.9300597102
2040,340762.43198301387
2041,270078.90343664296
2042,209847.87012185957
2043,176194.5144349435
2044,213757.89320219104
2045,228385.27192650325
2046,175262.27805572236
2047,144521.72420655322
2048,118256.46731076717
2049,184943.74290958786
2050,197875.04266595788
2051,77790.25076053364
2052,135885.4109803604
2053,141240.10502871568
2054,55234.652120152605
2055,169614.51535006834
2056,130547.1397523007
2057,113272.75189988349
2058,213612.08483010955
2059,128332.32526518208
2060,153457.07996553773
2061,189676.64140482462
2062,122508.25543962598
2063,111560.14126236392
2064,136280.42384017818
2065,121349.18649800033
2066,179833.847803101
2067,112579.7632082828
2068,191974.74783412323
2069,53344.2494529899
2070,102592.38033440735
2071,58964.629517455236
2072,158162.7454129125
2073,127542.1634145656
2074,187490.97136464945
2075,140261.00007895735
2076,108821.67461873451
2077,151186.07775946136
2078,115792.12103990765
2079,137627.1738686266
2080,123116.918729394
2081,137746.55514385807
2082,166104.37525566423
2083,147321.74960449472
2084,94035.61813850795
2085,124077.76077248692
2086,128634.91777681623
2087,133211.34708472172
2088,104820.80506736135
2089,75259.76507169625
2090,146702.75004128023
2091,90772.41874207712
2092,123177.76794962503
2093,186880.71449705915
2094,135910.46647230117
2095,149107.87473130025
2096,72961.94091490694
2097,87225.00406669796
2098,157868.55766987655
2099,4586.5898684189015
2100,74476.20849244788
2101,125626.02402580746
2102,145328.85872652417
2103,73407.20739155929
2104,180200.37054848607
2105,114925.34257910667
2106,59473.530316260294
2107,224285.02817383618
2108,144641.5130853992
2109,98102.32958179586
2110,106622.73987604548
2111,180155.38492180174
2112,134292.12151841453
2113,117346.35434598806
2114,105903.40147703944
2115,171499.20553606428
2116,102457.37113445044
2117,130360.11634804912
2118,119212.0501256454
2119,113176.2370395065
2120,91826.533301072
2121,82464.24363132895
2122,78800.40089446623
2123,58028.91024231896
2124,194047.8520972861
2125,157415.95225731755
2126,163779.09082552898
2127,169554.04322328104
2128,139485.17528472663
2129,106891.96360717101
2130,150050.0250737788
2131,186800.88163285228
2132,113390.02497025233
2133,130723.73367291548
2134,112101.40246099168
2135,75539.71501110328
2136,47951.189331277594
2137,116303.23992645506
2138,148532.86190371186
2139,158277.60508005458
2140,133686.09200219024
2141,131933.72013412212
2142,125440.23724545116
2143,143120.20639086782
2144,134292.3793262689
2145,128681.25605022768
2146,156230.0114365042
2147,154509.23646808165
2148,152142.87518561538
2149,147512.29648355028
2150,208282.87328868682
2151,128250.69702501585
2152,181594.9907218917
2153,172742.43993078312
2154,93416.38448778003
2155,131823.14548896643
2156,269134.5154083264
2157,235452.41293397723
2158,244028.7821954445
2159,228365.46453512358
2160,186549.00443838787
2161,262092.64089231135
2162,372108.1336079083
2163,325102.405012409
2164,251275.65837450977
2165,176116.55105006066
2166,133267.09225728345
2167,212343.89849014735
2168,200052.56392018392
2169,205273.53303801076
2170,222310.92339819015
2171,135850.50921705124
2172,134320.7580935318
2173,149016.3583543424
2174,252009.51311068278
2175,287293.355347864
2176,279647.16905410326
2177,258191.11906073225
2178,232313.4231048539
2179,152096.24177145556
2180,230690.96624817155
2181,217927.7456858691
2182,241888.6689064593
2183,210830.7507934645
2184,122697.8779192545
2185,113721.43215651336
2186,154830.7591755
2187,153455.08291794424
2188,155736.07389985607
2189,304521.9715678068
2190,45259.99680019714
2191,45845.46640812693
2192,60875.974765495805
2193,130548.7126344899
2194,69163.39486645494
2195,85864.15342383111
2196,83727.88916652769
2197,110134.48970179162
2198,157226.02123012624
2199,174325.69961956725
2200,122491.26430541954
2201,132306.32506821677
2202,177335.30290555878
2203,154329.62131104787
2204,163401.5622206127
2205,121543.69528062583
2206,132505.20254597135
2207,201367.91842158217
2208,221946.03783330595
2209,205975.26513102898
2210,124584.35932753273
2211,107860.59237107448
2212,115767.57951778862
2213,94372.1751695599
2214,137358.63045549399
2215,79576.98194449092
2216,162259.592703702
2217,39175.62816014583
2218,63486.61561416334
2219,56835.85586496012
2220,91296.20463316154
2221,279559.39821007353
2222,261595.56453385358
2223,276046.22543641593
2224,232518.35086553037
2225,137013.2185785974
2226,172042.41106116446
2227,211367.27141321835
2228,261575.25353246552
2229,245198.078845875
2230,138252.38619227917
2231,225476.61559834355
2232,193474.70417151292
2233,189825.1546025556
2234,240668.5360376658
2235,224987.4741733323
2236,274149.99510070006
2237,300873.4814050669
2238,214551.23681502565
2239,126417.64223258884
2240,158233.90348581882
2241,141807.97379869848
2242,129173.63476280832
2243,116192.66440207638
2244,78501.36502380524
2245,76050.11939983795
2246,150525.3325679418
2247,96827.85131560673
2248,102206.39088505367
2249,120055.84392931366
2250,123657.73907016627
2251,153377.0185613368
2252,190532.97253819645
2253,144016.02845208492
2254,161946.70521090555
2255,181860.49966762296
2256,195351.37958670582
2257,205821.50558830035
2258,190476.7056267677
2259,174324.54220371257
2260,165328.17002135038
2261,191197.1325819836
2262,230028.94465105943
2263,328029.15055249026
2264,391318.69818082126
2265,187969.57723942742
2266,302791.1400360452
2267,325119.68563506845
2268,363869.7100215157
2269,168093.1401777503
2270,192163.1335029869
2271,229358.98894991743
2272,218700.0198984591
2273,173566.36901577632
2274,169108.18019524077
2275,173096.0670104507
2276,196578.43917887454
2277,189801.3323281147
2278,149833.7402816709
2279,154480.96949751122
2280,94837.7960906953
2281,188702.44952653168
2282,194469.28165639134
2283,115388.74384290961
2284,173904.25177742084
2285,144496.45397526407
2286,112982.027142283
2287,332805.6930488561
2288,274421.3606987628
2289,315206.2994858454
2290,387059.02799797733
2291,335550.78632948536
2292,371446.8654243847
2293,402374.860920483
2294,384385.4827703155
2295,398472.187324317
2296,289462.47151898744
2297,300971.97030090494
2298,333218.06203676877
2299,378317.2488507093
2300,301881.66780549596
2301,286023.5571521611
2302,248686.31601640309
2303,263609.4078736859
2304,267814.69563662127
2305,197327.41149145563
2306,197328.8171807904
2307,195194.47002471966
2308,245390.03278319986
2309,297097.2766166921
2310,225505.07228265188
2311,213050.97653490334
2312,177974.66466097388
2313,184975.0313355656
2314,194203.68967333087
2315,180968.2535975862
2316,205746.19887103266
2317,193378.12073753148
2318,181860.04265659495
2319,194666.55743029376
2320,200989.6777781788
2321,246405.36413477047
2322,196641.05474453932
2323,183955.5309966175
2324,179568.96743478964
2325,227254.90026089703
2326,180985.66875760007
2327,225704.1359884686
2328,228907.60314174643
2329,181147.28766169312
2330,179172.04293104904
2331,323342.87845338805
2332,356828.31704559457
2333,311305.6360040329
2334,272087.0659339197
2335,267178.6193952799
2336,304542.65884970926
2337,217479.46668356936
2338,262536.14715554536
2339,249131.20042133552
2340,366053.8144119318
2341,222765.1397642262
2342,248259.22757652684
2343,227761.06424905092
2344,249714.91194921552
2345,268372.7355700495
2346,230541.28058850454
2347,213439.34624251517
2348,241483.61325703465
2349,165663.78351894615
2350,293110.92717975995
2351,284888.7859505579
2352,275326.6321794838
2353,265796.70144242916
2354,145326.73683090598
2355,181460.31884982286
2356,168229.02085744805
2357,224920.76705174387
2358,205472.55507002745
2359,141480.22038378447
2360,109853.7060617968
2361,132135.55955971812
2362,279529.15620934975
2363,136196.5285072461
2364,170706.34024496068
2365,230189.57524623853
2366,209154.16885038558
2367,245715.40926314393
2368,211203.67654765042
2369,247273.60464509772
2370,163482.04514916678
2371,183702.96747366965
2372,211342.30476154468
2373,259762.0162111215
2374,282026.9523188507
2375,251249.30536664047
2376,289369.23065808206
2377,333927.4769590426
2378,152217.73750292347
2379,216474.5467402132
2380,148533.00481871667
2381,173497.91128046985
2382,209736.55782211904
2383,230714.1734821237
2384,243759.2262316904
2385,144359.95137019042
2386,137800.05239739793
2387,134903.84810242828
2388,90963.87008097983
2389,138119.5034009134
2390,134667.0796013643
2391,120996.02288711858
2392,103422.87265819065
2393,167969.77022209013
2394,137601.57065126277
2395,194026.0762121639
2396,159006.03737578727
2397,223089.72003531377
2398,108578.95510562792
2399,43043.508529301005
2400,47229.05827851535
2401,89388.46445517639
2402,123339.6314386495
2403,180035.63822095646
2404,126942.2262693588
2405,163996.48535624883
2406,138504.3596782501
2407,142134.0087137426
2408,145279.8167981124
2409,126592.69155080595
2410,193377.1687344377
2411,105734.10717273825
2412,144436.54204334845
2413,132153.57894206146
2414,163330.78317764646
2415,165095.0890485183
2416,135125.6968081855
2417,130631.88585500994
2418,120262.78745294473
2419,161982.23308897356
2420,104299.52367775039
2421,135296.90429892926
2422,110128.70470522414
2423,86405.99050220808
2424,162278.49245378975
2425,240856.76117748715
2426,110431.56003691972
2427,120190.69285587383
2428,167254.39756705315
2429,104319.66510078401
2430,127915.75692995204
2431,117696.80509819763
2432,131070.98017545023
2433,127039.19201214275
2434,134718.2391438162
2435,147138.7121080022
2436,73829.16705203956
2437,99893.88357130281
2438,105228.24900588022
2439,105776.95694926068
2440,141268.54066885434
2441,131873.63428920624
2442,94315.40920918972
2443,115666.9704668224
2444,120310.51485296617
2445,69164.6988992395
2446,128534.05956559372
2447,201394.3593770991
2448,148694.41675888086
2449,106270.07365543544
2450,150958.35905238593
2451,126338.19256399422
2452,203233.1754131023
2453,60657.192512931244
2454,74956.65708119233
2455,92059.63783061947
2456,128552.55848536997
2457,98283.00995078456
2458,117458.12327145324
2459,90541.97336577527
2460,147488.11682253587
2461,108505.4574431322
2462,121459.24080099318
2463,131126.2144566442
2464,183235.7843504392
2465,153635.4786846491
2466,119203.4975113835
2467,170779.59690808356
2468,79358.17709154746
2469,103885.10405685575
2470,190922.96902806827
2471,212189.97746860105
2472,198251.6643995885
2473,104955.61834082108
2474,90188.45683653593
2475,228087.15604551198
2476,111059.11414944284
2477,115667.88457561798
2478,170026.382630324
2479,115631.33433436793
2480,122972.68087377414
2481,123273.87005729372
2482,114666.6881659746
2483,108033.35936488607
2484,123569.28682113397
2485,124554.10849844258
2486,147681.9713526903
2487,183762.49204466067
2488,162818.33903633774
2489,174690.38302988253
2490,133862.49694748173
2491,70745.34766867216
2492,175252.75865664645
2493,129351.09512169965
2494,159375.25477183977
2495,92627.76391803204
2496,227323.35731148132
2497,178385.37539380303
2498,99710.82735293588
2499,74053.9690937064
2500,110370.51639785469
2501,140105.3313292517
2502,140351.48652182173
2503,90133.9724419771
2504,219416.7283947129
2505,225950.73251903334
2506,264996.0154154497
2507,310588.84175374574
2508,265738.9222288732
2509,240050.1817616156
2510,239308.10616736638
2511,200491.71572602607
2512,218705.15075713
2513,223859.8186680384
2514,251426.87936257647
2515,139334.65127541812
2516,163486.17337475193
2517,121201.47437405042
2518,137385.93189965017
2519,225924.09934800872
2520,199712.22829791633
2521,210326.20602236304
2522,222981.3020710309
2523,118120.75489041788
2524,119959.7548042689
2525,119443.13741956827
2526,131540.2292834568
2527,112319.25365472813
2528,116105.91693123018
2529,158862.19317438378
2530,95478.63196467205
2531,238561.0003067301
2532,228900.51628544944
2533,212440.56000386577
2534,245030.84219283998
2535,295687.2409633388
2536,230505.89071604237
2537,238015.1307342696
2538,195450.59948321868
2539,193527.9395430658
2540,190346.55167504994
2541,196104.02732168615
2542,166387.657505567
2543,108763.05381926315
2544,114643.78015186593
2545,132810.3408414305
2546,155388.5689791005
2547,144216.71128923242
2548,156893.42983566623
2549,141679.17031765933
2550,666963.3680127227
2551,155146.54425348184
2552,136755.494061741
2553,76786.72184096472
2554,104143.81071371245
2555,96229.80058932613
2556,71420.68628620272
2557,91340.99918596465
2558,185120.39809336112
2559,132662.1663113748
2560,109192.368319233
2561,120735.14526075969
2562,124082.9123952832
2563,130966.1838100805
2564,185765.5543403232
2565,101115.10006227378
2566,130648.73126291993
2567,115842.82937845147
2568,202034.03197629808
2569,186111.11549977688
2570,125261.71987442608
2571,192198.67742210784
2572,178181.08865827002
2573,222278.42805636674
2574,268379.3950475195
2575,150233.126504634
2576,111091.1183774545
2577,159777.9155654719
2578,78853.63157707723
2579,13385.70426189361
2580,124780.96574054964
2581,110758.67490641709
2582,110126.59535754629
2583,247413.14830241815
2584,172880.29777447775
2585,193919.0180044127
2586,227461.94252888486
2587,202404.97361000616
2588,141645.3093541002
2589,145685.66945422138
2590,219334.6236207081
2591,217278.3596049781
2592,246008.29867618298
2593,281563.86758350034
2594,200041.12770053087
2595,223863.75742359384
2596,295913.916532351
2597,191887.65491107872
2598,264446.7270437542
2599,353634.500361377
2600,159961.77122453763
2601,154355.2252837377
2602,84479.36923975348
2603,77540.58043588776
2604,72658.70368764806
2605,86106.43271565487
2606,143286.63286007248
2607,170987.74771789653
2608,207157.67964835127
2609,144483.51467585537
2610,85336.43022614048
2611,158140.49378047467
2612,144257.3845844008
2613,105815.4982520637
2614,111037.44250520869
2615,154196.2388389702
2616,146917.03702459723
2617,203323.4646327771
2618,254377.40362525257
2619,231497.22983028687
2620,166306.77947222468
2621,176284.82267850818
2622,181721.51837006607
2623,261220.0074767674
2624,285918.0713203531
2625,331650.0263929239
2626,156270.81263750646
2627,192415.39802723154
2628,370609.6004921129
2629,427513.1877612013
2630,317692.3514364418
2631,406712.38477528555
2632,370093.3700083308
2633,280948.51374605886
2634,353203.9038422344
2635,155144.23457672843
2636,203783.05156801234
2637,171077.75555158808
2638,257028.2127964647
2639,183992.9930889699
2640,147467.76783953796
2641,98334.4878534704
2642,202141.69223643473
2643,126915.27986626013
2644,149061.83142389782
2645,110214.1352625877
2646,104988.27826263913
2647,114680.80903396077
2648,140172.89416305354
2649,134922.30984331173
2650,143596.8057667545
2651,154087.77974723422
2652,378114.4086126259
2653,269838.53241249936
2654,261523.17516738002
2655,339736.8354866277
2656,331986.6545578136
2657,329041.6552483881
2658,310089.1198243479
2659,291612.8045804952
2660,337144.0399971264
2661,301149.39232019434
2662,331379.7629775144
2663,277980.2302461822
2664,294472.0567675036
2665,318475.02401850163
2666,273632.55801450653
2667,179021.13307553536
2668,198507.65393674624
2669,193326.28046103966
2670,287934.9037109979
2671,197689.5427439128
2672,199913.56055373684
2673,211937.49979036386
2674,214704.34737879527
2675,184125.36719059758
2676,206915.97758250288
2677,194265.09141613095
2678,259397.12697349975
2679,263827.3586052503
2680,283181.7920989938
2681,379209.8043552507
2682,316251.13763795805
2683,416745.99319937074
2684,300983.978957816
2685,319650.8543680009
2686,260262.62831466369
2687,276290.25108581
2688,246955.46256326739
2689,224712.4294381761
2690,381377.3098830261
2691,201304.51903298512
2692,164452.12022413439
2693,220084.98584883084
2694,167198.12444146865
2695,216838.70308513762
2696,207274.3798122157
2697,192649.42904434056
2698,197496.88866143458
2699,195371.09777433614
2700,179148.81126111333
2701,167527.74304049136
2702,126485.40932858862
2703,143318.2008321452
2704,135138.083122504
2705,116145.9738760528
2706,108775.33250040334
2707,120735.23116948747
2708,122437.36417190384
2709,97177.41960283127
2710,111534.30829989389
2711,296586.33292788046
2712,321403.07500231394
2713,200719.3149627733
2714,177039.8468245582
2715,181512.07458703037
2716,167108.10867447412
2717,193199.99696710473
2718,248526.1334244177
2719,139103.09368518862
2720,183071.2508593062
2721,132282.74180881277
2722,167685.33312741076
2723,157450.81851710533
2724,104083.88112976952
2725,120580.15416082765
2726,129042.20790491997
2727,176586.78950739763
2728,171801.3480927184
2729,141756.51403596957
2730,137303.37112439936
2731,104123.66637733924
2732,109797.97947378487
2733,158647.36231946663
2734,162889.12336112844
